KERAS ; 0.082082 ; 0.077374
ap_fixed<18,6> ; 0.079304 ; 0.086650
ap_fixed<17,6> ; 0.076129 ; 0.088240
ap_fixed<16,6> ; 0.075576 ; 0.097101
ap_fixed<15,6> ; 0.121052 ; 0.133041
ap_fixed<14,6> ; 0.229736 ; 0.227006
ap_fixed<14,5> ; 1.744664 ; 1.456419
ap_fixed<14,4> ; 1.489893 ; 0.937099
ap_fixed<14,3> ; 0.907329 ; 0.707538
ap_fixed<13,6> ; 0.236536 ; 0.207482
ap_fixed<12,6> ; 0.709616 ; 0.593551
ap_fixed<11,6> ; 0.875655 ; 0.665918
ap_fixed<10,6> ; 0.812290 ; 0.520915
